"","index","PID","n_red","outcome","col_reported","col_picked","pp_lied","RT_rating","win_lose_tie","suspicion_rating","trial","n_blue","e_v","normed_signed_e_v","normed_unsigned_e_v","cs_signed_e_v","normed_cs_signed_e_v","cs_unsigned_e_v","normed_cs_unsigned_e_v","n_reported_colour_opp","n_consec_colour","normed_signed_colour_count","normed_unsigned_colour_count","outcome_same_as_pick","subject_lied","t_cond","signed_n_consec_colour","suspicion","lied","subj_red_pick"
"92",1,"5766d657c8d7b400013782da",2,1,1,1,FALSE,4402,"tie",0.2,2,5,0.285714285714286,0.666666666666667,0.428571428571429,1.14285714285714,0.0616740088105727,1.14285714285714,0.0401146131805158,2,2,0.294117647058824,0.2,TRUE,FALSE,2,2,FALSE,FALSE,FALSE
"93",2,"5766d657c8d7b400013782da",6,1,1,1,TRUE,2486,"tie",0.4,3,1,0.857142857142857,1,1,2,0.0881057268722467,2,0.0573065902578797,3,3,0.352941176470588,0.266666666666667,TRUE,FALSE,6,3,TRUE,FALSE,FALSE
"94",3,"5766d657c8d7b400013782da",1,1,1,1,FALSE,2726,"tie",0.2,4,6,0.142857142857143,0.583333333333333,0.285714285714286,2.14285714285714,0.092511013215859,2.14285714285714,0.0601719197707736,4,4,0.411764705882353,0.333333333333333,TRUE,FALSE,1,4,FALSE,FALSE,FALSE
"95",4,"5766d657c8d7b400013782da",5,-1,-1,-1,TRUE,2449,"tie",0.2,5,2,-0.285714285714286,0.333333333333333,0.428571428571429,1.85714285714286,0.0837004405286343,2.42857142857143,0.0659025787965616,1,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-5,-1,TRUE,FALSE,TRUE
"96",5,"5766d657c8d7b400013782da",2,1,1,1,FALSE,2229,"tie",0.2,6,5,0.285714285714286,0.666666666666667,0.428571428571429,2.14285714285714,0.092511013215859,2.71428571428571,0.0716332378223496,5,1,0.235294117647059,0.133333333333333,TRUE,FALSE,2,1,FALSE,FALSE,FALSE
"97",6,"5766d657c8d7b400013782da",2,1,-1,-1,FALSE,2038,"loss",0.2,7,5,0.285714285714286,0.666666666666667,0.428571428571429,2.42857142857143,0.101321585903084,3,0.0773638968481375,6,2,0.294117647058824,0.2,FALSE,FALSE,2,2,FALSE,FALSE,TRUE
"98",7,"5766d657c8d7b400013782da",5,1,-1,-1,FALSE,2460,"loss",0.4,8,2,0.714285714285714,0.916666666666667,0.857142857142857,3.14285714285714,0.123348017621145,3.71428571428571,0.0916905444126074,7,3,0.352941176470588,0.266666666666667,FALSE,FALSE,5,3,FALSE,FALSE,TRUE
"99",8,"5766d657c8d7b400013782da",2,1,1,1,TRUE,1865,"tie",0.2,9,5,0.285714285714286,0.666666666666667,0.428571428571429,3.42857142857143,0.13215859030837,4,0.0974212034383954,8,4,0.411764705882353,0.333333333333333,TRUE,FALSE,2,4,TRUE,FALSE,FALSE
"100",9,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2173,"loss",0.4,10,1,0.857142857142857,1,1,4.28571428571429,0.158590308370044,4.85714285714286,0.114613180515759,9,5,0.470588235294118,0.4,FALSE,FALSE,6,5,TRUE,FALSE,TRUE
"101",10,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,3507,"loss",0.4,11,1,0.857142857142857,1,1,5.14285714285714,0.185022026431718,5.71428571428571,0.131805157593123,10,6,0.529411764705882,0.466666666666667,FALSE,FALSE,6,6,TRUE,FALSE,TRUE
"102",11,"5766d657c8d7b400013782da",5,-1,1,1,FALSE,3189,"win",0.2,12,2,-0.285714285714286,0.333333333333333,0.428571428571429,4.85714285714286,0.176211453744493,6,0.137535816618911,2,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"103",12,"5766d657c8d7b400013782da",4,1,-1,-1,TRUE,2836,"loss",0.4,13,3,0.571428571428571,0.833333333333333,0.714285714285714,5.42857142857143,0.193832599118943,6.57142857142857,0.148997134670487,11,1,0.235294117647059,0.133333333333333,FALSE,FALSE,4,1,TRUE,FALSE,TRUE
"104",13,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,3960,"loss",0.4,14,1,0.857142857142857,1,1,6.28571428571428,0.220264317180617,7.42857142857143,0.166189111747851,12,2,0.294117647058824,0.2,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"105",14,"5766d657c8d7b400013782da",2,1,-1,-1,FALSE,1902,"loss",0.2,15,5,0.285714285714286,0.666666666666667,0.428571428571429,6.57142857142857,0.229074889867841,7.71428571428571,0.171919770773639,13,3,0.352941176470588,0.266666666666667,FALSE,FALSE,2,3,FALSE,FALSE,TRUE
"106",15,"5766d657c8d7b400013782da",6,1,1,1,TRUE,1930,"tie",0.4,16,1,0.857142857142857,1,1,7.42857142857143,0.255506607929515,8.57142857142857,0.189111747851003,14,4,0.411764705882353,0.333333333333333,TRUE,FALSE,6,4,TRUE,FALSE,FALSE
"107",16,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2633,"loss",0.4,17,1,0.857142857142857,1,1,8.28571428571428,0.281938325991189,9.42857142857143,0.206303724928367,15,5,0.470588235294118,0.4,FALSE,FALSE,6,5,TRUE,FALSE,TRUE
"108",17,"5766d657c8d7b400013782da",2,1,1,1,TRUE,2249,"tie",0.2,18,5,0.285714285714286,0.666666666666667,0.428571428571429,8.57142857142857,0.290748898678414,9.71428571428571,0.212034383954155,16,6,0.529411764705882,0.466666666666667,TRUE,FALSE,2,6,TRUE,FALSE,FALSE
"109",18,"5766d657c8d7b400013782da",6,1,1,1,TRUE,2156,"tie",0.4,19,1,0.857142857142857,1,1,9.42857142857143,0.317180616740088,10.5714285714286,0.229226361031519,17,7,0.588235294117647,0.533333333333333,TRUE,FALSE,6,7,TRUE,FALSE,FALSE
"110",19,"5766d657c8d7b400013782da",4,-1,-1,-1,FALSE,2280,"tie",0.2,20,3,-0.428571428571429,0.25,0.571428571428572,9,0.303964757709251,11,0.237822349570201,3,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-4,-1,FALSE,FALSE,TRUE
"111",20,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,1888,"loss",0.4,21,2,0.714285714285714,0.916666666666667,0.857142857142857,9.71428571428571,0.325991189427313,11.7142857142857,0.25214899713467,18,1,0.235294117647059,0.133333333333333,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"112",21,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,2837,"loss",0.4,22,2,0.714285714285714,0.916666666666667,0.857142857142857,10.4285714285714,0.348017621145374,12.4285714285714,0.26647564469914,19,2,0.294117647058824,0.2,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"113",22,"5766d657c8d7b400013782da",3,-1,1,1,TRUE,4721,"win",0.2,23,4,-0.571428571428571,0.166666666666667,0.714285714285714,9.85714285714286,0.330396475770925,13,0.277936962750716,4,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-3,-1,TRUE,FALSE,FALSE
"114",23,"5766d657c8d7b400013782da",2,-1,-1,-1,TRUE,3993,"tie",0.2,24,5,-0.714285714285714,0.0833333333333334,0.857142857142857,9.14285714285714,0.308370044052863,13.7142857142857,0.292263610315186,5,2,0.0588235294117647,0.2,TRUE,FALSE,-2,-2,TRUE,FALSE,TRUE
"115",24,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2493,"loss",0.4,25,1,0.857142857142857,1,1,10,0.334801762114537,14.5714285714286,0.30945558739255,20,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"116",25,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,2972,"loss",0.4,26,2,0.714285714285714,0.916666666666667,0.857142857142857,10.7142857142857,0.356828193832599,15.2857142857143,0.32378223495702,21,2,0.294117647058824,0.2,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"117",26,"5766d657c8d7b400013782da",4,1,-1,-1,FALSE,3053,"loss",0.4,27,3,0.571428571428571,0.833333333333333,0.714285714285714,11.2857142857143,0.374449339207048,15.8571428571429,0.335243553008596,22,3,0.352941176470588,0.266666666666667,FALSE,FALSE,4,3,FALSE,FALSE,TRUE
"118",27,"5766d657c8d7b400013782da",1,1,-1,-1,FALSE,3408,"loss",0.2,28,6,0.142857142857143,0.583333333333333,0.285714285714286,11.4285714285714,0.378854625550661,16,0.33810888252149,23,4,0.411764705882353,0.333333333333333,FALSE,FALSE,1,4,FALSE,FALSE,TRUE
"119",28,"5766d657c8d7b400013782da",2,1,-1,-1,TRUE,3276,"loss",0.4,29,5,0.285714285714286,0.666666666666667,0.428571428571429,11.7142857142857,0.387665198237885,16.2857142857143,0.343839541547278,24,5,0.470588235294118,0.4,FALSE,FALSE,2,5,TRUE,FALSE,TRUE
"120",29,"5766d657c8d7b400013782da",4,1,1,1,FALSE,3014,"tie",0.2,30,3,0.571428571428571,0.833333333333333,0.714285714285714,12.2857142857143,0.405286343612335,16.8571428571429,0.355300859598854,25,6,0.529411764705882,0.466666666666667,TRUE,FALSE,4,6,FALSE,FALSE,FALSE
"121",30,"5766d657c8d7b400013782da",5,1,1,1,FALSE,2809,"tie",0.4,31,2,0.714285714285714,0.916666666666667,0.857142857142857,13,0.427312775330396,17.5714285714286,0.369627507163324,26,7,0.588235294117647,0.533333333333333,TRUE,FALSE,5,7,FALSE,FALSE,FALSE
"122",31,"5766d657c8d7b400013782da",4,1,-1,-1,TRUE,2842,"loss",0.4,32,3,0.571428571428571,0.833333333333333,0.714285714285714,13.5714285714286,0.444933920704846,18.1428571428571,0.3810888252149,27,8,0.647058823529412,0.6,FALSE,FALSE,4,8,TRUE,FALSE,TRUE
"123",32,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2297,"loss",0.4,33,1,0.857142857142857,1,1,14.4285714285714,0.47136563876652,19,0.398280802292264,28,9,0.705882352941177,0.666666666666667,FALSE,FALSE,6,9,TRUE,FALSE,TRUE
"124",33,"5766d657c8d7b400013782da",1,1,1,1,FALSE,2283,"tie",0.2,34,6,0.142857142857143,0.583333333333333,0.285714285714286,14.5714285714286,0.475770925110132,19.1428571428571,0.401146131805158,29,10,0.764705882352941,0.733333333333333,TRUE,FALSE,1,10,FALSE,FALSE,FALSE
"125",34,"5766d657c8d7b400013782da",6,1,1,1,TRUE,2321,"tie",0.4,35,1,0.857142857142857,1,1,15.4285714285714,0.502202643171806,20,0.418338108882522,30,11,0.823529411764706,0.8,TRUE,FALSE,6,11,TRUE,FALSE,FALSE
"126",35,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,2434,"loss",0.4,36,2,0.714285714285714,0.916666666666667,0.857142857142857,16.1428571428571,0.524229074889868,20.7142857142857,0.432664756446991,31,12,0.882352941176471,0.866666666666667,FALSE,FALSE,5,12,TRUE,FALSE,TRUE
"127",36,"5766d657c8d7b400013782da",2,1,-1,-1,FALSE,2790,"loss",0.2,37,5,0.285714285714286,0.666666666666667,0.428571428571429,16.4285714285714,0.533039647577092,21,0.438395415472779,32,13,0.941176470588235,0.933333333333333,FALSE,FALSE,2,13,FALSE,FALSE,TRUE
"128",37,"5766d657c8d7b400013782da",4,1,-1,-1,TRUE,3143,"loss",0.4,38,3,0.571428571428571,0.833333333333333,0.714285714285714,17,0.550660792951542,21.5714285714286,0.449856733524355,33,14,1,1,FALSE,FALSE,4,14,TRUE,FALSE,TRUE
"129",38,"5766d657c8d7b400013782da",6,-1,1,1,FALSE,2913,"win",0.4,39,1,-0.142857142857143,0.416666666666667,0.285714285714286,16.8571428571429,0.546255506607929,21.7142857142857,0.452722063037249,6,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"130",39,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2962,"loss",0.4,40,1,0.857142857142857,1,1,17.7142857142857,0.572687224669603,22.5714285714286,0.469914040114613,34,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"131",40,"5766d657c8d7b400013782da",4,1,1,1,FALSE,3217,"tie",0.4,41,3,0.571428571428571,0.833333333333333,0.714285714285714,18.2857142857143,0.590308370044053,23.1428571428571,0.481375358166189,35,2,0.294117647058824,0.2,TRUE,FALSE,4,2,FALSE,FALSE,FALSE
"132",41,"5766d657c8d7b400013782da",6,-1,1,1,FALSE,3592,"win",0.2,42,1,-0.142857142857143,0.416666666666667,0.285714285714286,18.1428571428571,0.58590308370044,23.2857142857143,0.484240687679083,7,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"133",42,"5766d657c8d7b400013782da",5,1,-1,1,TRUE,3663,"loss",0.2,43,2,0.714285714285714,0.916666666666667,0.857142857142857,18.8571428571429,0.607929515418502,24,0.498567335243553,36,1,0.235294117647059,0.133333333333333,TRUE,TRUE,5,1,TRUE,TRUE,FALSE
"134",43,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,3360,"tie",0.2,44,1,-0.142857142857143,0.416666666666667,0.285714285714286,18.7142857142857,0.60352422907489,24.1428571428571,0.501432664756447,8,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"135",44,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2650,"loss",0.4,45,1,0.857142857142857,1,1,19.5714285714286,0.629955947136564,25,0.518624641833811,37,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"136",45,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,5291,"loss",0.4,46,1,0.857142857142857,1,1,20.4285714285714,0.656387665198238,25.8571428571429,0.535816618911175,38,2,0.294117647058824,0.2,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"137",46,"5766d657c8d7b400013782da",4,-1,1,1,TRUE,4951,"win",0.2,47,3,-0.428571428571429,0.25,0.571428571428572,20,0.643171806167401,26.2857142857143,0.544412607449857,9,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-4,-1,TRUE,FALSE,FALSE
"138",47,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,2277,"tie",0.2,48,1,-0.142857142857143,0.416666666666667,0.285714285714286,19.8571428571429,0.638766519823789,26.4285714285714,0.547277936962751,10,2,0.0588235294117647,0.2,TRUE,FALSE,-6,-2,FALSE,FALSE,TRUE
"139",48,"5766d657c8d7b400013782da",2,-1,-1,-1,FALSE,2127,"tie",0.4,49,5,-0.714285714285714,0.0833333333333334,0.857142857142857,19.1428571428571,0.616740088105727,27.1428571428571,0.561604584527221,11,3,0,0.266666666666667,TRUE,FALSE,-2,-3,FALSE,FALSE,TRUE
"140",49,"5766d657c8d7b400013782da",5,1,-1,-1,FALSE,3012,"loss",0.4,50,2,0.714285714285714,0.916666666666667,0.857142857142857,19.8571428571429,0.638766519823789,27.8571428571429,0.575931232091691,39,1,0.235294117647059,0.133333333333333,FALSE,FALSE,5,1,FALSE,FALSE,TRUE
"141",50,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,3148,"tie",0.2,51,1,-0.142857142857143,0.416666666666667,0.285714285714286,19.7142857142857,0.634361233480176,28,0.578796561604585,12,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"142",51,"5766d657c8d7b400013782da",4,1,-1,-1,TRUE,4706,"loss",0.2,52,3,0.571428571428571,0.833333333333333,0.714285714285714,20.2857142857143,0.651982378854626,28.5714285714286,0.590257879656161,40,1,0.235294117647059,0.133333333333333,FALSE,FALSE,4,1,TRUE,FALSE,TRUE
"143",52,"5766d657c8d7b400013782da",2,-1,1,1,TRUE,2141,"win",0.2,53,5,-0.714285714285714,0.0833333333333334,0.857142857142857,19.5714285714286,0.629955947136564,29.2857142857143,0.60458452722063,13,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-2,-1,TRUE,FALSE,FALSE
"144",53,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,3214,"loss",0.4,54,1,0.857142857142857,1,1,20.4285714285714,0.656387665198238,30.1428571428571,0.621776504297994,41,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"145",54,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,2488,"loss",0.4,55,2,0.714285714285714,0.916666666666667,0.857142857142857,21.1428571428572,0.6784140969163,30.8571428571429,0.636103151862464,42,2,0.294117647058824,0.2,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"146",55,"5766d657c8d7b400013782da",2,-1,-1,-1,TRUE,2075,"tie",0.2,56,5,-0.714285714285714,0.0833333333333334,0.857142857142857,20.4285714285714,0.656387665198238,31.5714285714286,0.650429799426934,14,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-2,-1,TRUE,FALSE,TRUE
"147",56,"5766d657c8d7b400013782da",5,1,1,1,TRUE,3673,"tie",0.4,57,2,0.714285714285714,0.916666666666667,0.857142857142857,21.1428571428572,0.6784140969163,32.2857142857143,0.664756446991404,43,1,0.235294117647059,0.133333333333333,TRUE,FALSE,5,1,TRUE,FALSE,FALSE
"148",57,"5766d657c8d7b400013782da",2,1,-1,-1,TRUE,3237,"loss",0.2,58,5,0.285714285714286,0.666666666666667,0.428571428571429,21.4285714285714,0.687224669603524,32.5714285714286,0.670487106017192,44,2,0.294117647058824,0.2,FALSE,FALSE,2,2,TRUE,FALSE,TRUE
"149",58,"5766d657c8d7b400013782da",1,1,-1,-1,FALSE,2380,"loss",0.2,59,6,0.142857142857143,0.583333333333333,0.285714285714286,21.5714285714286,0.691629955947136,32.7142857142857,0.673352435530086,45,3,0.352941176470588,0.266666666666667,FALSE,FALSE,1,3,FALSE,FALSE,TRUE
"150",59,"5766d657c8d7b400013782da",4,1,1,1,TRUE,6773,"tie",0.2,60,3,0.571428571428571,0.833333333333333,0.714285714285714,22.1428571428572,0.709251101321586,33.2857142857143,0.684813753581662,46,4,0.411764705882353,0.333333333333333,TRUE,FALSE,4,4,TRUE,FALSE,FALSE
"151",60,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,37727,"loss",0.4,61,1,0.857142857142857,1,1,23,0.73568281938326,34.1428571428571,0.702005730659026,47,5,0.470588235294118,0.4,FALSE,FALSE,6,5,TRUE,FALSE,TRUE
"152",61,"5766d657c8d7b400013782da",4,1,-1,-1,FALSE,2541,"loss",0.4,62,3,0.571428571428571,0.833333333333333,0.714285714285714,23.5714285714286,0.753303964757709,34.7142857142857,0.713467048710602,48,6,0.529411764705882,0.466666666666667,FALSE,FALSE,4,6,FALSE,FALSE,TRUE
"153",62,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,2892,"tie",0.2,63,1,-0.142857142857143,0.416666666666667,0.285714285714286,23.4285714285714,0.748898678414097,34.8571428571429,0.716332378223496,15,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"154",63,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2094,"loss",0.4,64,1,0.857142857142857,1,1,24.2857142857143,0.775330396475771,35.7142857142857,0.73352435530086,49,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"155",64,"5766d657c8d7b400013782da",5,1,-1,-1,FALSE,2320,"loss",0.4,65,2,0.714285714285714,0.916666666666667,0.857142857142857,25,0.797356828193833,36.4285714285714,0.74785100286533,50,2,0.294117647058824,0.2,FALSE,FALSE,5,2,FALSE,FALSE,TRUE
"156",65,"5766d657c8d7b400013782da",2,1,-1,-1,FALSE,2891,"loss",0.2,66,5,0.285714285714286,0.666666666666667,0.428571428571429,25.2857142857143,0.806167400881057,36.7142857142857,0.753581661891118,51,3,0.352941176470588,0.266666666666667,FALSE,FALSE,2,3,FALSE,FALSE,TRUE
"157",66,"5766d657c8d7b400013782da",4,1,-1,-1,TRUE,2324,"loss",0.2,67,3,0.571428571428571,0.833333333333333,0.714285714285714,25.8571428571429,0.823788546255507,37.2857142857143,0.765042979942693,52,4,0.411764705882353,0.333333333333333,FALSE,FALSE,4,4,TRUE,FALSE,TRUE
"158",67,"5766d657c8d7b400013782da",1,-1,1,1,FALSE,3675,"win",0.4,68,6,-0.857142857142857,0,1,25,0.797356828193833,38.1428571428571,0.782234957020057,16,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-1,-1,FALSE,FALSE,FALSE
"159",68,"5766d657c8d7b400013782da",6,1,-1,-1,FALSE,4792,"loss",0.4,69,1,0.857142857142857,1,1,25.8571428571429,0.823788546255507,39,0.799426934097421,53,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,FALSE,FALSE,TRUE
"160",69,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,3053,"loss",0.4,70,2,0.714285714285714,0.916666666666667,0.857142857142857,26.5714285714286,0.845814977973568,39.7142857142857,0.813753581661891,54,2,0.294117647058824,0.2,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"161",70,"5766d657c8d7b400013782da",2,1,-1,-1,FALSE,2258,"loss",0.2,71,5,0.285714285714286,0.666666666666667,0.428571428571429,26.8571428571429,0.854625550660793,40,0.819484240687679,55,3,0.352941176470588,0.266666666666667,FALSE,FALSE,2,3,FALSE,FALSE,TRUE
"162",71,"5766d657c8d7b400013782da",2,-1,1,1,FALSE,3472,"win",0.2,72,5,-0.714285714285714,0.0833333333333334,0.857142857142857,26.1428571428572,0.832599118942731,40.7142857142857,0.833810888252149,17,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-2,-1,FALSE,FALSE,FALSE
"163",72,"5766d657c8d7b400013782da",5,-1,-1,-1,FALSE,5385,"tie",0.2,73,2,-0.285714285714286,0.333333333333333,0.428571428571429,25.8571428571429,0.823788546255507,41,0.839541547277937,18,2,0.0588235294117647,0.2,TRUE,FALSE,-5,-2,FALSE,FALSE,TRUE
"164",73,"5766d657c8d7b400013782da",3,1,1,1,TRUE,4126,"tie",0.2,74,4,0.428571428571429,0.75,0.571428571428572,26.2857142857143,0.837004405286344,41.4285714285714,0.848137535816619,56,1,0.235294117647059,0.133333333333333,TRUE,FALSE,3,1,TRUE,FALSE,FALSE
"165",74,"5766d657c8d7b400013782da",2,1,1,1,FALSE,3546,"tie",0.2,75,5,0.285714285714286,0.666666666666667,0.428571428571429,26.5714285714286,0.845814977973568,41.7142857142857,0.853868194842407,57,2,0.294117647058824,0.2,TRUE,FALSE,2,2,FALSE,FALSE,FALSE
"166",75,"5766d657c8d7b400013782da",5,-1,-1,1,FALSE,2433,"tie",0.2,76,2,-0.285714285714286,0.333333333333333,0.428571428571429,26.2857142857143,0.837004405286344,42,0.859598853868195,19,1,0.117647058823529,0.133333333333333,FALSE,TRUE,-5,-1,FALSE,TRUE,FALSE
"167",76,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,2630,"tie",0.2,77,1,-0.142857142857143,0.416666666666667,0.285714285714286,26.1428571428572,0.832599118942731,42.1428571428571,0.862464183381089,20,2,0.0588235294117647,0.2,TRUE,FALSE,-6,-2,FALSE,FALSE,TRUE
"168",77,"5766d657c8d7b400013782da",5,1,-1,-1,TRUE,3471,"loss",0.4,78,2,0.714285714285714,0.916666666666667,0.857142857142857,26.8571428571429,0.854625550660793,42.8571428571429,0.876790830945559,58,1,0.235294117647059,0.133333333333333,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"169",78,"5766d657c8d7b400013782da",4,1,-1,-1,FALSE,4198,"loss",0.4,79,3,0.571428571428571,0.833333333333333,0.714285714285714,27.4285714285714,0.872246696035242,43.4285714285714,0.888252148997135,59,2,0.294117647058824,0.2,FALSE,FALSE,4,2,FALSE,FALSE,TRUE
"170",79,"5766d657c8d7b400013782da",6,-1,-1,-1,FALSE,2387,"tie",0.2,80,1,-0.142857142857143,0.416666666666667,0.285714285714286,27.2857142857143,0.86784140969163,43.5714285714286,0.891117478510029,21,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"171",80,"5766d657c8d7b400013782da",4,1,1,1,FALSE,2598,"tie",0.2,81,3,0.571428571428571,0.833333333333333,0.714285714285714,27.8571428571429,0.885462555066079,44.1428571428571,0.902578796561604,60,1,0.235294117647059,0.133333333333333,TRUE,FALSE,4,1,FALSE,FALSE,FALSE
"172",81,"5766d657c8d7b400013782da",5,-1,1,1,FALSE,2464,"win",0.2,82,2,-0.285714285714286,0.333333333333333,0.428571428571429,27.5714285714286,0.876651982378855,44.4285714285714,0.908309455587392,22,1,0.117647058823529,0.133333333333333,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"173",82,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,4177,"loss",0.4,83,1,0.857142857142857,1,1,28.4285714285714,0.903083700440529,45.2857142857143,0.925501432664756,61,1,0.235294117647059,0.133333333333333,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"174",83,"5766d657c8d7b400013782da",5,1,-1,-1,FALSE,3468,"loss",0.4,84,2,0.714285714285714,0.916666666666667,0.857142857142857,29.1428571428572,0.925110132158591,46,0.939828080229226,62,2,0.294117647058824,0.2,FALSE,FALSE,5,2,FALSE,FALSE,TRUE
"175",84,"5766d657c8d7b400013782da",3,1,1,1,FALSE,2444,"tie",0.2,85,4,0.428571428571429,0.75,0.571428571428572,29.5714285714286,0.938325991189427,46.4285714285714,0.948424068767908,63,3,0.352941176470588,0.266666666666667,TRUE,FALSE,3,3,FALSE,FALSE,FALSE
"176",85,"5766d657c8d7b400013782da",5,1,-1,-1,FALSE,2885,"loss",0.4,86,2,0.714285714285714,0.916666666666667,0.857142857142857,30.2857142857143,0.960352422907489,47.1428571428571,0.962750716332378,64,4,0.411764705882353,0.333333333333333,FALSE,FALSE,5,4,FALSE,FALSE,TRUE
"177",86,"5766d657c8d7b400013782da",3,1,1,1,FALSE,2738,"tie",0.2,87,4,0.428571428571429,0.75,0.571428571428572,30.7142857142857,0.973568281938326,47.5714285714286,0.97134670487106,65,5,0.470588235294118,0.4,TRUE,FALSE,3,5,FALSE,FALSE,FALSE
"178",87,"5766d657c8d7b400013782da",6,1,-1,-1,TRUE,2712,"loss",0.4,88,1,0.857142857142857,1,1,31.5714285714286,1,48.4285714285714,0.988538681948424,66,6,0.529411764705882,0.466666666666667,FALSE,FALSE,6,6,TRUE,FALSE,TRUE
"179",88,"5766d657c8d7b400013782da",4,-1,-1,-1,TRUE,5474,"tie",0.2,89,3,-0.428571428571429,0.25,0.571428571428572,31.1428571428572,0.986784140969163,48.8571428571429,0.997134670487106,23,1,0.117647058823529,0.133333333333333,TRUE,FALSE,-4,-1,TRUE,FALSE,TRUE
"180",89,"5766d657c8d7b400013782da",1,1,1,1,FALSE,2532,"tie",0.2,90,6,0.142857142857143,0.583333333333333,0.285714285714286,31.2857142857143,0.991189427312775,49,1,67,1,0.235294117647059,0.133333333333333,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"181",0,"577a3dfd92c50c0001c9488f",3,1,1,1,TRUE,4356,"tie",0.2,1,4,0.428571428571429,0.7,0.571428571428572,0.428571428571429,0.0289855072463768,0.428571428571429,0.019047619047619,1,1,0.266666666666667,0.153846153846154,TRUE,FALSE,3,1,TRUE,FALSE,FALSE
